id,name,japanName,hiragana,bust,waist,hip,height,birthday,blood_type,hobby,prefectures,age
23788,Itagaki Azusa,板垣あずさ,いたがきあずさ,85.0,58.0,87.0,159.0,1988-11-23,A,散歩、お昼寝,東京都,33.0
23791,Misato Mai,美里麻衣,みさとまい,,,,,,,,,
23792,Kokoro Yuuka,心有花,こころゆうか,82.0,60.0,86.0,160.0,1988-06-20,O,水泳、買い物,神奈川県,33.0
23793,Sakai Yuuka,酒井優香,さかいゆうか,86.0,60.0,86.0,160.0,,,,,
23794,Seori Sara,瀬織さら,せおりさら,88.0,59.0,86.0,166.0,1986-03-11,O,ピアノ、読書,東京都,35.0
23797,Ayanami Yuu,綾波優,あやなみゆう,83.0,58.0,83.0,167.0,1989-04-01,O,カラオケ、お菓子作り,宮城県,32.0
23799,Toda Erina,戸田エリナ,とだえりな,87.0,59.0,88.0,160.0,,,,,
23801,Hayasi Miyu,はやしみゆ,はやしみゆ,,,,,,,,,
23802,Mai,かなた美緒（舞雪）,かたなみお（まい）,85.0,60.0,86.0,158.0,,,,,
23806,Murase Yuuka,村瀬優花,むらせゆうか,85.0,57.0,85.0,150.0,,,,,
23808,Asuka,あすか,あすか,,,,,,,,,
23863,Itinose Akira,一ノ瀬あきら,いちのせあきら,,,,,,,,,
23864,Ayase Myuu,綾瀬みゅう,あやせみゅう,94.0,53.0,81.0,154.0,1988-08-08,O,クラシックバレエ、散歩,大阪府,33.0
23867,Himeno Kyouka,姫野京香,ひめのきょうか,86.0,60.0,86.0,158.0,,,,,
23875,Uehara Mina,上原美菜,うえはらみな,,,,,,,,,
23881,Kohinata Siori,小日向しおり,こひなたしおり,,,,,,,,,
23882,Iizima Kurara,飯島くらら,いいじまくらら,90.0,59.0,88.0,159.0,1987-10-02,O,カラオケ、ソフトテニス、陸上,神奈川県,34.0
23902,Sakurai Ami,桜井あみ,さくらいあみ,89.0,58.0,82.0,157.0,1989-02-11,AB,,,32.0
23905,Komuro Arisu,小室アリス,こむろありす,120.0,98.0,120.0,,,,,,
23918,Kirisima Zyuri,桐島樹莉,きりしまじゅり,,,,,,,,,
23931,Aida Yuki,あいだゆき,あいだゆき,90.0,,,158.0,,,,,
23933,Huuko,風子,ふうこ,120.0,60.0,88.0,152.0,1988-02-10,,胸を使った一発芸、ソフトボール、映画鑑賞、食べる事、カラオケ,,33.0
23937,Yosino Sakura,吉野さくら,よしのさくら,82.0,56.0,83.0,151.0,1986-08-03,B,映画鑑賞,茨城県,35.0
23938,Siraisi Nanami,白石七海,しらいしななみ,,,,,,,,,
23939,Hatuno Hikari,初乃ひかり,はつのひかり,83.0,57.0,85.0,,,,,,
23940,Yumikawa Ayano,弓川彩乃,ゆみかわあやの,86.0,58.0,83.0,150.0,1984-01-24,,絵を描くこと,,37.0
23944,Iida Yukari,飯田ゆかり,いいだゆかり,90.0,59.0,85.0,,,,,,
23945,Hasumi Karen,蓮美カレン,はすみかれん,88.0,60.0,86.0,158.0,,,,,
23946,Serizawa Ren,芹沢恋,せりざわれん,80.0,56.0,83.0,153.0,1975-07-01,,,東京都,46.0
23947,Sinozaki Misa,篠崎ミサ,しのざきみさ,83.0,55.0,80.0,161.0,1987-03-03,O,クッキング/ピアノ,埼玉県,34.0
23948,Yuuki Tina,有希ちな,ゆうきちな,88.0,56.0,86.0,148.0,1989-03-01,O,料理/ピアノ/新体操,千葉県,32.0
23949,Aima Miruku,愛間みるく,あいまみるく,82.0,59.0,95.0,166.0,1989-02-17,O,,,32.0
23967,Sakurai Suzune,桜井鈴音,さくらいすずね,85.0,56.0,84.0,151.0,,,,,
23968,Mizusawa Rino,水澤りの,みずさわりの,86.0,60.0,85.0,165.0,,,カラオケ、ショッピング,,
23971,Nakata Eri,仲田絵理,なかたえり,90.0,63.0,90.0,170.0,,,,,
23973,Motida Zyunko,持田准子,もちだじゅんこ,,,,,,,,,
23977,Mamiya Sino,間宮志乃,まみやしの,93.0,,,,,,,,
23985,Haruno Miku,春野みく,はるのみく,85.0,59.0,88.0,155.0,,,,,
23988,Asuka Kirara,明日花キララ,あすかきらら,90.0,58.0,83.0,162.0,1988-10-02,A,食べること、ブリッジ,東京都,33.0
23989,Monma Yuki,門真ゆき,もんまゆき,90.0,76.0,90.0,,,,,,
23993,Kaede Himitu,楓ひみつ,かえでひみつ,,,,,,,,,
24029,Sakura,さくら,さくら,,,,,,,,,
24032,Marina,MARINA,まりな,88.0,56.0,88.0,161.0,1988-07-20,,ボディボード,神奈川県,33.0
24034,Ayase Erika,綾瀬エリカ,あやせえりか,86.0,57.0,87.0,153.0,1986-07-07,,お風呂、エレクトーン、テニス,,35.0
24035,Enomoto Ran,榎本らん,えのもとらん,,,,,,,,,
24038,Kamisiro Mana,神城愛奈,かみしろまな,90.0,58.0,86.0,162.0,,,,,
24050,Mizusawa Kokone,水沢心音,みずさわここね,,,,,,,,,
24072,Asada Moe,浅田もえ,あさだもえ,,54.0,78.0,163.0,,,,,
24075,Minami Marin,星乃せあら（南まりん）,ほしのせあら（みなみまりん）,87.0,59.0,86.0,151.0,1988-10-10,B,ショッピング、DVD鑑賞、ダーツ、料理,東京都,33.0
24078,Myouzyou Tikage,明星ちかげ,みょうじょうちかげ,94.0,63.0,88.0,158.0,,,,,
24092,Natumi Aoi,夏海碧,なつみあおい,82.0,57.0,82.0,157.0,1988-02-17,O,水泳・ダンス・ボディボード,沖縄県,33.0
24095,Endou Sihori,艶堂しほり（遠藤しおり）,えんどうしほり（えんどうしおり）,84.0,56.0,85.0,164.0,1972-11-28,A,料理、ジム通い,京都府,49.0
24096,Huzisawa Rui,藤沢涙,ふじさわるい,90.0,60.0,88.0,,,,,,
24097,Akikawa Rui,愛実（秋川ルイ）,あいみ（あきかわるい）,103.0,60.0,88.0,155.0,1988-08-28,A,,大阪府,33.0
24098,Matusaki Aya,松崎亜矢,まつさきあや,,,,,,,,,
24099,Nanasaki Huuka,樹花凜（七咲楓花）,いつきかりん（ななさきふうか）,83.0,59.0,85.0,153.0,1988-07-15,A,お散歩,埼玉県,33.0
24111,Sibuya Rika,渋谷梨果,しぶやりか,89.0,61.0,86.0,157.0,1989-03-05,,カラオケ,東京都,32.0
24126,Yumesaki Rusia,夢咲ルシア,ゆめさきるしあ,85.0,59.0,85.0,162.0,1984-09-05,O,ペットの世話,,37.0
24127,Nono Hanano,野乃はなの,ののはなの,95.0,60.0,85.0,154.0,1989-02-02,B,料理,東京都,32.0
24128,Ayukawa Ayumi,鮎川あゆみ,あゆかわあゆみ,108.0,60.0,85.0,162.0,1987-05-10,O,旅行,福岡県,34.0
24143,Hirono Sumire,廣野すみれ,ひろのすみれ,,,,,,,,,
24172,Narumi Yuuki,成海ゆうき,なるみゆうき,,,,,,,,,
24173,Ueno Sakura,上野さくら,うえのさくら,87.0,58.0,88.0,160.0,1989-08-16,B,ダンス,埼玉県,32.0
24179,Kyoko,KYOKO,きょうこ,83.0,58.0,85.0,162.0,1987-08-08,A,レゲエダンス、体がとても柔らかい事、ショッピング,神奈川県,34.0
24197,Mariko,まり子,まりこ,92.0,64.0,97.0,164.0,,,,,
24200,Mori Sizuku,森雫,もりしずく,,,,,,,,,
24226,Miyazawa Yuuki,宮沢優紀,みやざわゆうき,,,,,,,,,
24233,Nakamura Tika,仲村知夏,なかむらちか,85.0,58.0,83.0,157.0,1986-10-10,A,スポーツ全般、カラオケ,埼玉県,35.0
24253,Iizima Maria,飯島真理愛,いいじままりあ,,,,,,,,,
24257,Hinano,ひなの,ひなの,93.0,59.0,83.0,162.0,,,,,
24258,Kirisima Misaki,桐島美咲,きりしまみさき,87.0,59.0,85.0,157.0,,,,,
24259,Reina,LEYNA,れいな,86.0,55.0,83.0,149.0,,,,,
24261,Mori Nanako,森ななこ,もりななこ,92.0,58.0,87.0,164.0,1985-08-01,,ピアノ、ギター,兵庫県,36.0
24271,Mineya Yuki,峯谷由樹,みねやゆき,,,,,,,,,
24272,Huzisaki Moe,藤崎もえ,ふじさきもえ,,,,,,,,,
24277,Saitou Yumi,斎藤由美,さいとうゆみ,,,,,,,,,
24280,Serizawa Yuuka,芹沢優華,せりざわゆうか,102.0,,,,,,,,
24293,Maruyama Misa,丸山みさ,まるやまみさ,,,,,,,,,
24297,Komiya Yui,小宮ゆい,こみやゆい,88.0,60.0,83.0,148.0,1988-07-22,O,バスケ,岩手県,33.0
24302,Sakurai Haru,桜井春,さくらいはる,,,,,,,,,
24303,Himesaki Maria,姫咲まりあ（水沢愛音）,ひめさきまりあ（みずさわあいね）,88.0,58.0,85.0,149.0,1985-03-28,,ショッピング,東京都,36.0
24304,Ayakura Yuri,彩倉ゆり,あやくらゆり,88.0,58.0,84.0,168.0,,,,,
24305,Miyuki,みゆき,みゆき,,,,,,,,,
24319,Momoi Anna,桃井アンナ,ももいあんな,90.0,,,,,,,,
24322,Kanzaki Misato,神崎みさと,かんざきみさと,82.0,58.0,86.0,163.0,1990-02-08,B,読書、カラオケ、そろばん,東京都,31.0
24334,Hanatori Rei,花鳥レイ,はなとりれい,84.0,57.0,84.0,153.0,,,,,
24336,Matuzaka Satoko,松坂聡子,まつざかさとこ,,,,,,,,,
24337,Akasaka Erena,赤坂エレナ,あかさかえれな,85.0,58.0,82.0,162.0,,,,,
24338,Yamaguti Mao,山口真央,やまぐちまお,,,,,,,,,
24339,Tatumi Yui,辰巳ゆい,たつみゆい,88.0,60.0,89.0,168.0,1984-06-08,B,ショッピング、料理,岐阜県,37.0
24340,Aoyama Rea,逢沢なお（青山れあ）,あいざわなお（あおやまれあ）,107.0,,,158.0,,B,ショッピング,神奈川県,
24341,Sakura Ayame,佐倉あやめ,さくらあやめ,83.0,58.0,84.0,156.0,1989-03-15,,コスプレ、軽音楽,,32.0
24369,Miyase Akina,宮瀬あきな,みやせあきな,,58.0,85.0,154.0,1989-05-17,A,ショッピング・お菓子作り,東京都,32.0
24373,Uehara Tinatu,上原ちなつ,うえはらちなつ,,,,,,,,,
24377,Miku,未来,みく,83.0,58.0,88.0,153.0,1985-11-06,,買い物、パソコン,東京都,36.0
24379,Mori Misaki,森美咲,もりみさき,82.0,60.0,87.0,160.0,1987-02-02,,バレーボール、温泉巡り,,34.0
24380,Satou Misaki,佐藤美咲,さとうみさき,,,,,,,,,
24420,Isiguro Sara,石黒沙良,いしぐろさら,95.0,58.0,89.0,,,,,,
24430,Haruno Hikari,春乃ヒカリ,はるのひかり,88.0,60.0,90.0,156.0,1987-07-31,O,カラオケ、買い物、ダーツ,東京都,34.0
24431,Saotome Uran,早乙女うらん,さおとめうらん,84.0,59.0,85.0,,1988-08-08,B,,東京都,33.0
24432,Hanai Momo,花井桃,はないもも,,,,,,,,,
24440,Misima Haruka,美島遥,みしまはるか,88.0,59.0,88.0,165.0,1988-02-10,O,おしゃれ、犬と遊ぶ、歌を歌うこと,埼玉県,33.0
24442,Kanou Yume,かのうゆめ,かのうゆめ,83.0,58.0,84.0,,,,,,
24443,Misaki Mari,美咲マリ,みさきまり,92.0,58.0,88.0,165.0,,,,,
24447,Hirai Aya,平井綾,ひらいあや,90.0,58.0,85.0,153.0,1989-03-08,A,書道,東京都,32.0
24456,Kuninaka Arisu,国仲ありす,くになかありす,76.0,56.0,78.0,153.0,1988-12-24,,バスケット、温泉めぐり,,33.0
24457,Oda Suzume,織田すずめ,おだすずめ,,,,,,,,,
24463,Tatuno Yuri,立野ゆり,たつのゆり,88.0,65.0,92.0,160.0,,,,,
24478,Toyota Zyunna,豊田じゅんな,とよたじゅんな,,,,,,A,,東京都,
24483,Honda Yukari,本田ゆかり,ほんだゆかり,,,,,,,,,
24485,Miyamae Natumi,宮前奈津美,みやまえなつみ,,,,,,,,,
24489,Asada Titi,浅田ちち,あさだちち,103.0,60.0,87.0,160.0,1986-04-25,A,映画鑑賞,,35.0
24491,Miyakawa Asuka,宮川明日香,みやかわあすか,,,,,,,,,
24496,Oobayasi Rie,大林理恵（大林リエ）,おおばやしりえ,110.0,,,,,,,,
24497,Maki Midori,牧みどり,まきみどり,,,,,,,,,
24498,Nozima Keiko,野島恵子,のじまけいこ,,,,,,,,,
24545,Hiiragi Mei,柊めい,ひいらぎめい,88.0,60.0,81.0,155.0,1989-09-24,A,,埼玉県,32.0
24550,Moe,もえ,もえ,,,,,,,,,
24562,Nagase Riina,永瀬りいな,ながせりいな,,,,,,,,,
24578,Hayasi Nao,林なお,はやしなお,84.0,57.0,87.0,150.0,,,,,
24595,Takasaka Honami,澤村レイコ（高坂保奈美、高坂ますみ）,さわむられいこ（たかさかほなみ、たかさかますみ）,87.0,59.0,87.0,170.0,1974-11-24,A,スポーツ観戦,東京都,47.0
24616,Kisi Aino,希志あいの,きしあいの,87.0,57.0,83.0,157.0,1988-02-01,AB,ダンス、絵,東京都,33.0
24633,Manabe Siori,眞鍋しおり,まなべしおり,90.0,58.0,90.0,163.0,,,,,
24637,Nakasima Rika,中島梨花,なかしまりか,82.0,55.0,80.0,152.0,1987-09-30,AB,料理、書道,,34.0
24638,Sawara Asami,沢良麻美,さわらあさみ,83.0,58.0,83.0,149.0,1989-03-14,O,音楽鑑賞、料理,東京都,32.0
24639,Hukuhara Sayaka,福原さやか,ふくはらさやか,86.0,60.0,85.0,160.0,,,,,
2379,Tazaki Yuki,田崎由希,たざきゆき,85.0,58.0,85.0,160.0,1973-08-20,O,エレキギター,東京都,48.0
2381,Tadokoro Makoto,田所真琴,たどころまこと,,,,,,,,,
2382,Tadokoro Yumiko,田所裕美子,たどころゆみこ,,,,,,,,,
2383,Tamura Kaori,田村香織,たむらかおり,87.0,58.0,86.0,,1973-05-16,A,カラオケ,,48.0
2385,Tamura Marie,田村麻里江,たむらまりえ,86.0,60.0,81.0,161.0,1980-12-22,B,カラオケ、犬と遊ぶこと,福島県,41.0
2387,Tamura Yuuka,田村優香,たむらゆうか,,,,,,,,,
2388,Tasiro Tie,田代ちえ,たしろちえ,82.0,60.0,81.0,,,,,,
2390,Tasiro Yukie,田代幸恵,たしろゆきえ,83.0,56.0,85.0,,,,,,
2392,Tanaka Mika,田中みか,たなかみか,93.0,59.0,96.0,154.0,1966-10-08,A,,東京都,55.0
2394,Tanaka Yosiko,田中よし子,たなかよしこ,,,,,,,,,
2396,Tanaka Eriko,田中絵里子,たなかえりこ,,,,,,,,,
2398,Tanaka Atuko,田中厚子,たなかあつこ,,,,,,,,,
2399,Tanaka Yosiko,田中好子,たなかよしこ,,,,,,,,,
2401,Tanaka Miki,田中美紀,たなかみき,83.0,60.0,85.0,,1969-12-02,,,,52.0
2402,Tanaka Miyoko,田中美代子,たなかみよこ,,,,,,,,,
2408,Tazima Yuu,田嶋ゆう,たじまゆう,83.0,58.0,85.0,,1980-02-14,A,ショッピング、お菓子作り,静岡県,41.0
2410,Tabata Momoko,田畑百子（秋田こまち、ここみ、秋田ここみ）,たばたももこ（あきたこまち、ここみ、あきたここみ）,78.0,56.0,83.0,159.0,1979-07-28,B,,,42.0
2411,Rieko,Rieko,りえこ,,,,,,,,,
2412,Tanabe Yukari,田辺由香利,たなべゆかり,85.0,59.0,84.0,,,,,,
2414,Watase Maria,渡瀬まりあ,わたせまりあ,93.0,64.0,90.0,,1978-10-20,B,旅行,,43.0
2416,Watase Miku,渡瀬ミク,わたせみく,80.0,55.0,80.0,155.0,1964-07-20,,,,57.0
2417,Watase Akira,渡瀬晶,わたせあきら,88.0,60.0,86.0,168.0,1980-07-02,O,バレーボール、映画鑑賞,東京都,41.0
2421,Watanabe Mariko,渡辺まり子,わたなべまりこ,,,,,,,,,
2422,Watanabe Yuri,渡辺ユリ,わたなべゆり,84.0,59.0,86.0,,,,,,
2425,Watanabe Yumie,渡辺弓絵,わたなべゆみえ,,,,,,,,,
2430,Tuduki Yuiko,都築唯子,つづきゆいこ,97.0,,,,,,,,
2433,Huyutuki Nami,冬月菜美,ふゆつきなみ,88.0,58.0,89.0,,1980-04-18,,,,41.0
2434,Huyuki Saori,冬木さおり,ふゆきさおり,88.0,60.0,90.0,,1980-10-10,B,,,41.0
2435,Karasawa Syouko,唐沢翔子,からさわしょうこ,,,,,,,,,
2436,Sima Kumiko,島久美子,しまくみこ,,,,,,,,,
2438,Simazaki Akemi,島崎朱美,しまざきあけみ,,,,,,,,,
2439,Simaduka Kaoru,島塚薫,しまづかおる,83.0,58.0,85.0,,1981-12-03,B,ショッピング、フィットネスクラブ,,40.0
2440,Simada Izumi,島田いずみ,しまだいずみ,80.0,66.0,88.0,151.0,1981-01-15,O,ショッピング、カラオケ,,40.0
2443,Simada Yuki,島田有紀,しまだゆき,,,,,,,,,
2446,Simada Kotomi,嶋田琴美,しまだことみ,86.0,59.0,89.0,,1974-06-23,AB,ジャズダンス,,47.0
2450,Touzyou Emi,東城えみ,とうじょうえみ,,,,,,,,,
2451,Touzyou Manami,東城真奈美,とうじょうまなみ,,,,,,,,,
2452,Touzyou Mizuki,東条水紀,とうじょうみずき,85.0,60.0,84.0,,,,,,
2453,Azuma Kiyomi,東清美,あずまきよみ,83.0,60.0,92.0,163.0,1967-05-14,O,,愛知県,54.0
2454,Higasino Arisu,東野ありす,ひがしのありす,,,,,,,,,
2456,Momoi Akari,桃井あかり,ももいあかり,90.0,60.0,85.0,,,,,,
2457,Momoi Zyun,桃井じゅん,ももいじゅん,,,,,,,,,
2458,Momoi Natumi,桃井なつみ,ももいなつみ,88.0,57.0,86.0,160.0,1974-06-09,A,音楽鑑賞,静岡県,47.0
2459,Momoi Nozomi,桃井望,ももいのぞみ,86.0,56.0,85.0,148.0,1980-09-23,A,ショッピング,東京都,41.0
2461,Momose Banira,桃瀬バニラ,ももせばにら,83.0,57.0,85.0,,1982-11-01,B,,,39.0
2462,Momose Haruna,桃瀬はるな,ももせはるな,84.0,58.0,85.0,,,,,,
2464,Yukawa Eri,湯川えり,ゆかわえり,90.0,58.0,85.0,156.0,1980-06-01,A,カラオケ、水泳,東京都,41.0
2465,Tutui Tika,筒井チカ,つついちか,84.0,55.0,85.0,,1976-11-11,,,,45.0
2466,Huzi Akane,藤あかね,ふじあかね,92.0,56.0,90.0,159.0,1968-06-03,A,カラオケ、ディスコ,,53.0
2468,Huzii Satomi,藤井さとみ,ふじいさとみ,92.0,63.0,88.0,,1978-09-28,A,映画鑑賞、酒を飲むこと,,43.0
2470,Huzii Sizuka,藤井静香,ふじいしずか,84.0,58.0,86.0,162.0,1979-05-05,B,音楽鑑賞,,42.0
2472,Huzimaru Ran,藤丸らん,ふじまるらん,,,,,,,,,
2473,Huziwara Rina,藤原りな,ふじわらりな,87.0,58.0,85.0,,1978-09-16,,,,43.0
24651,Sena Ayumu,瀬名あゆむ（広瀬藍子）,せなあゆむ（ひろせあいこ）,90.0,58.0,88.0,158.0,1986-11-09,B,歌、ダンス,長野県,35.0
24684,Saeki Yuuga,佐伯優雅,さえきゆうが,,,,,,,,,
24692,Yuuki Mai,結城まい,ゆうきまい,90.0,61.0,87.0,,,,,,
24707,Itou Hana,伊藤はな,いとうはな,,,,,,,,,
24708,Takamiya Ryou,鷹宮りょう,たかみやりょう,83.0,59.0,86.0,170.0,1982-11-21,A,お菓子作り,東京都,39.0
24720,Sinano Rio,しなのりお,しなのりお,,,,,,,,,
24721,Hayama Saki,葉山沙希,はやまさき,80.0,57.0,82.0,163.0,,,,,
24722,Tukino Runa,月野ルナ,つきのるな,85.0,60.0,84.0,,1988-08-25,,ショッピング,東京都,33.0
24723,Miduki Iori,みづき伊織,みづきいおり,85.0,59.0,85.0,157.0,1989-03-01,,散歩、テニス,,32.0
24724,Uduki Manami,卯月愛美,うづきまなみ,88.0,58.0,86.0,,,,,,
24726,Aoyama Hikaru,青山ひかる,あおやまひかる,80.0,57.0,80.0,152.0,1989-02-02,,勉強、料理,神奈川県,32.0
24730,Nagai Yuuka,永井優香,ながいゆうか,,,,,,,,,
24731,Ozawa Mao,小沢麻緒,おざわまお,82.0,56.0,80.0,161.0,1987-01-23,B,買い物、ボディボード,,34.0
24737,Kondou Yuki,近藤ユキ,こんどうゆき,,,,,,,,,
24739,Tukioka Yuka,月丘裕香,つきおかゆか,,,,,,,,,
24740,Tukioka Emi,月丘瑛美,つきおかえみ,,,,,,,,,
24743,Kirisima Hikari,桐島ひかり,きりしまひかり,90.0,55.0,88.0,159.0,1987-03-22,A,,福岡県,34.0
24745,Tigasaki Risa,茅ヶ崎リサ,ちがさきりさ,86.0,55.0,82.0,151.0,,,,,
24781,Konisi Hiyori,小西ひより,こにしひより,85.0,61.0,84.0,,1988-04-28,A,スノーボード,,33.0
24793,Hirose Yuna,広瀬ゆな,ひろせゆな,93.0,60.0,88.0,,,,,,
24796,Sena Norika,瀬奈紀香,せなのりか,100.0,,,,,,,,
24800,Takanasi Huuka,高梨風花,たかなしふうか,88.0,57.0,85.0,164.0,1984-09-08,,ネイルアート,岩手県,37.0
24803,Simatani Yukiko,島谷由紀子,しまたにゆきこ,,,,,,,,,
24808,Syouno Mayu,翔乃まゆ,しょうのまゆ,,,,,,,,,
24827,Hosokawa Mari,細川まり,ほそかわまり,86.0,62.0,90.0,168.0,1984-09-29,,デパ地下巡り、水泳、大食い,北海道,37.0
24855,Morita Tomomi,森田友美,もりたともみ,119.0,,,,,,,,
24902,Kawai Yui,河井ゆい,かわいゆい,,,,,,,,,
24919,Kurumi Hina,くるみひな,くるみひな,86.0,56.0,83.0,150.0,1989-01-14,O,カラオケ、テニス,新潟県,32.0
24932,Ayaka,あやか,あやか,,,,,,,,,
24950,Takai Emiri,高井えみり,たかいえみり,94.0,59.0,88.0,176.0,,,,,
24952,Yagami Haruka,八神はるか,やがみはるか,87.0,58.0,89.0,171.0,,,,,
24956,Manami,愛海,まなみ,86.0,59.0,85.0,155.0,,,,,
24982,Sakuraba Reika,桜庭怜香,さくらばれいか,83.0,58.0,85.0,157.0,,,,,
24983,Kuroki Mirai,黒木みらい,くろきみらい,112.0,90.0,100.0,156.0,,,,,
24994,Uehara Miki,上原みき（福岡未来）,うえはらみき（ふくおかみき）,,,,,,,,,
25020,Ririka,梨々花,りりか,85.0,60.0,88.0,162.0,1987-10-03,,ショッピング,東京都,34.0
25050,Saki Ayumi,早紀歩,さきあゆみ,86.0,58.0,84.0,163.0,1988-02-10,,ショッピング、テトリス,東京都,33.0
25055,Mori Yukino,森雪乃,もりゆきの,,,,,,,,,
25056,Miyamoto Reiko,宮本冷子,みやもとれいこ,,,,,,,,,
25057,Koike Mami,小池麻美,こいけまみ,,,,,,,,,
25059,Tatibana Yuu,橘ユウ,たちばなゆう,,,,,,,,,
25063,Hosi Anzye,星アンジェ,ほしあんじぇ,85.0,55.0,80.0,162.0,1987-03-29,A,カラオケ、買い物、オイルマッサージ,東京都,34.0
25066,Namiki Yuu,並木優,なみきゆう,83.0,58.0,85.0,160.0,1989-03-03,O,ショッピング、カフェめぐり、カラオケ、ケン玉,東京都,32.0
25072,Kasima Kiyomi,加島清美,かしまきよみ,,,,,,,,,
25074,Kimizima Kahori,君嶋かほり,きみじまかほり,,65.0,90.0,160.0,,,,,
25078,Issiki Sakura,一色さくら,いっしきさくら,84.0,55.0,82.0,155.0,1985-02-26,,音楽鑑賞,大阪府,36.0
25082,Kagura Yui,神楽ゆい,かぐらゆい,88.0,59.0,87.0,,,,,,
25091,Takeuti Saki,竹内サキ,たけうちさき,,,,,,,,,
25093,Akino Maron,秋乃マロン,あきのまろん,,,,,,,,,
25094,Matusita Rei,松下怜,まつしたれい,85.0,57.0,83.0,158.0,1985-10-01,AB,読書、料理,北海道,36.0
25095,Saori,SAORI,さおり,,56.0,84.0,158.0,1986-02-18,A,ショッピング、料理、ピアノ,東京都,35.0
25105,Tatibana Misa,橘美沙,たちばなみさ,,,,,,,,,
25108,Itizyou Mao,一条真生,いちじょうまお,87.0,56.0,88.0,160.0,,,,,
25111,Huwari,ふわり,ふわり,82.0,57.0,83.0,149.0,1989-03-14,A,海水浴,愛知県,32.0
25116,Arita Noriko,有田典子,ありたのりこ,,,,,,,,,
25118,Minami Choco,みなみちょこ,みなみちょこ,80.0,58.0,89.0,147.0,1988-09-01,A,お菓子作り,東京都,33.0
25126,Mizuno Youko,水野洋子,みずのようこ,88.0,60.0,87.0,157.0,,,,,
25138,Yuduki Mizuho,夕月みずほ,ゆづきみずほ,,,,,,,,,
